session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,Ethnicity (Simplified),First Language,Nationality,Sex,Student Status
5f11e7219926a10e3e7587a0,5c2004c3da51990001e165b2,AWAITING REVIEW,2020-07-17 18:00:04.722000,2020-07-17 18:10:35.402000,630.68,39,228,0,100,,3A147E63,United Kingdom,United Kingdom,Unemployed (and job seeking),White,English,United Kingdom,Male,No
5f11e7224d4d4f0cdb21ab19,5efe1f743eafb30e9e6fc454,AWAITING REVIEW,2020-07-17 18:00:10.801000,2020-07-17 18:04:48.069000,277.268,29,9,0,100,,3A147E63,United Kingdom,,Full-Time,White,English,United Kingdom,Male,No
5f11e7320a200d0df782293d,593af1304f76be000186d4ff,TIMED-OUT,2020-07-17 18:00:21.304000,,11104.661474,40,411,2,100,,,United Kingdom,United Kingdom,Part-Time,White,English,United Kingdom,Male,Yes
5f11e784928ca30cf7b2dd52,5dee0f970fdb274ae30f0846,AWAITING REVIEW,2020-07-17 18:01:43.064000,2020-07-17 18:05:59.746000,256.682,48,126,0,100,,3A147E63,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Male,No
5f11e7b6b896bd0cd4370a81,5e88f1e80312bf57f2bfe5f5,AWAITING REVIEW,2020-07-17 18:02:32.670000,2020-07-17 18:05:56.848000,204.178,19,60,1,100,,3A147E63,United Kingdom,United Kingdom,Part-Time,White,English,United Kingdom,Male,Yes
5f11e7b93cea820cdd0ee696,5e999e7c295393016b7c2577,AWAITING REVIEW,2020-07-17 18:02:33.547000,2020-07-17 18:09:02.791000,389.244,35,75,0,100,,3A147E63,United Kingdom,United Kingdom,Unemployed (and job seeking),White,English,United Kingdom,Male,No
5f11e7bce8bbad0d57b4fe33,5e35e3d14d439d595b854dee,AWAITING REVIEW,2020-07-17 18:02:36.761000,2020-07-17 18:08:15.630000,338.869,52,20,0,100,,3A147E63,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Male,No
5f11e7d400ca970d483f1191,5eb86610d249ac7bfce6d37d,AWAITING REVIEW,2020-07-17 18:03:02.727000,2020-07-17 18:10:20.792000,438.065,61,45,0,100,,3A147E63,United Kingdom,United Kingdom,Part-Time,White,English,United Kingdom,Male,No
5f11e7dace1c710d5ca1a823,5efa10698dd7fe7f39bf1be9,AWAITING REVIEW,2020-07-17 18:03:10.103000,2020-07-17 18:08:13.800000,303.697,30,25,0,100,,3A147E63,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Male,No
5f11e7f56350220c67bc3a83,5ef5e52f1fb3f5257fe0aa45,AWAITING REVIEW,2020-07-17 18:03:33.558000,2020-07-17 18:08:10.190000,276.632,20,14,0,100,,3A147E63,United Kingdom,United Kingdom,Unemployed (and job seeking),White,English,United Kingdom,Male,Yes
5f11e7fbaef3d10c4a60e081,5ede846106e3cc0ffc9f70d6,AWAITING REVIEW,2020-07-17 18:03:39.453000,2020-07-17 18:20:07.476000,988.023,30,42,0,100,,3A147E63,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Male,No
5f11e8065ca9410cf5d7e49c,5ef075a2177a735968d5a742,AWAITING REVIEW,2020-07-17 18:03:50.292000,2020-07-17 18:10:40.680000,410.388,18,19,0,100,,3A147E63,United Kingdom,United Kingdom,Unemployed (and job seeking),White,English,United Kingdom,Male,Yes
5f11e84133a75c0da0d8b4aa,5b05b9796996a60001a40f14,AWAITING REVIEW,2020-07-17 18:04:49.770000,2020-07-17 18:08:40.860000,231.09,40,354,2,100,,3A147E63,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Male,Yes
5f11e850cfe5130dcb80f3ea,5e3f6e7dc055be1c556c3318,AWAITING REVIEW,2020-07-17 18:05:05.341000,2020-07-17 18:09:01.167000,235.826,20,80,0,100,,3A147E63,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United Kingdom,Male,No
5f11e86c14f30a0d77650c11,5ee8568bef6a3d0008f704ff,AWAITING REVIEW,2020-07-17 18:05:34.703000,2020-07-17 18:11:32.376000,357.673,41,28,0,100,,3A147E63,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Male,No
5f11e874cf2f5e0debbb11b2,5966395cc2d11000010a0c6b,AWAITING REVIEW,2020-07-17 18:05:46.650000,2020-07-17 18:11:21.715000,335.065,28,172,2,100,,3A147E63,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Male,No
5f11e87782080c0e0138331f,5eb1c3a6282a772fc2017f38,AWAITING REVIEW,2020-07-17 18:05:43.310000,2020-07-17 18:14:56.374000,553.064,30,38,0,100,,3A147E63,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Male,No
5f11e88dae9a160dace1aac3,59f256fbcde13e00019a3e94,AWAITING REVIEW,2020-07-17 18:06:14.143000,2020-07-17 18:11:25.168000,311.025,50,27,0,100,,3A147E63,United Kingdom,Germany,Other,White,English,United Kingdom,Male,No
5f11e88e39bf410d64ec6ded,5ec38c84db44d61e05e05048,AWAITING REVIEW,2020-07-17 18:06:13.274000,2020-07-17 18:10:35.302000,262.028,44,57,0,100,,3A147E63,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Male,No
5f11e8921de6630da7885a79,5ee268ccd241783671347ab8,AWAITING REVIEW,2020-07-17 18:06:12.668000,2020-07-17 18:10:33.760000,261.092,29,24,0,100,,3A147E63,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Male,No
5f11e89a7725080c1475eeb7,5beefb60e015710001cbb721,AWAITING REVIEW,2020-07-17 18:06:18.514000,2020-07-17 18:10:53.223000,274.709,20,253,1,100,,3A147E63,United Kingdom,United Kingdom,Unemployed (and job seeking),White,English,United Kingdom,Male,Yes
5f11e89aa1e0c40e7addeeb3,5ef4adfbcb96bd09463d0d5f,AWAITING REVIEW,2020-07-17 18:06:43.481000,2020-07-17 18:11:17.671000,274.19,28,19,0,100,,3A147E63,United Kingdom,,Full-Time,White,English,United Kingdom,Male,No
5f11e89d6d8f300d8da5f903,59d4fb316cc82800013e32d3,AWAITING REVIEW,2020-07-17 18:06:24.641000,2020-07-17 18:09:41.773000,197.132,61,535,2,100,,3A147E63,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United Kingdom,Male,No
5f11e8c70a200d0df7822943,5ef11ff1330b9270f93f8ab8,AWAITING REVIEW,2020-07-17 18:07:05.265000,2020-07-17 18:10:41.295000,216.03,25,21,0,100,,3A147E63,United Kingdom,United Kingdom,Part-Time,White,English,United Kingdom,Male,No
5f11e8cfce1c710db2fef739,5cb9051d43630e00018afa56,AWAITING REVIEW,2020-07-17 18:07:12.716000,2020-07-17 18:13:26,373.284,39,172,2,100,,3A147E63,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Male,No
5f11e8da4c6e500ce64a9bd3,5e8a042b88674a69d75f7347,AWAITING REVIEW,2020-07-17 18:07:26.417000,2020-07-17 18:11:00.797000,214.38,47,101,0,100,,3A147E63,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Male,No
5f11e8dcbf131c0dfcaa0429,5eb1710b91dfaa0829d4e286,RETURNED,2020-07-17 18:18:00.063000,,10046.540375,23,53,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5f11e8ece12b160d315f5374,5ed8162f9883863100f36190,AWAITING REVIEW,2020-07-17 18:08:04.252000,2020-07-17 18:13:04.780000,300.528,19,3,0,100,,3A147E63,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Male,Yes
5f11e8ef57af590daa955c90,5ec43186df6f2511e2b853cd,AWAITING REVIEW,2020-07-17 18:07:43.487000,2020-07-17 18:10:07.034000,143.547,20,48,1,100,,3A147E63,United Kingdom,United Kingdom,Unemployed (and job seeking),White,English,United Kingdom,Male,Yes
5f11e8f9d0d9fa0d06f3a13e,5b75532d2aef0d0001c22f5c,AWAITING REVIEW,2020-07-17 18:07:57.651000,2020-07-17 18:16:10.094000,492.443,31,403,2,100,,3A147E63,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Male,No
5f11e8feb1f46a0d8910bc4a,5dc44b834fbc3e31e7221d56,AWAITING REVIEW,2020-07-17 18:08:06.084000,2020-07-17 18:13:09.874000,303.79,23,172,1,100,,3A147E63,United Kingdom,United Kingdom,Part-Time,White,English,United Kingdom,Male,Yes
5f11e90bcf2f5e0e3f6fdb69,5edc20443467e28ec4e30f93,AWAITING REVIEW,2020-07-17 18:08:13.604000,2020-07-17 18:36:18.654000,1685.05,19,11,0,100,,3A147E63,United Kingdom,United Kingdom,,White,,United Kingdom,Male,
5f11e9118878d40e22706bf1,5eee49518c610f2d001e18ea,AWAITING REVIEW,2020-07-17 18:08:35.740000,2020-07-17 18:14:12.375000,336.635,27,16,0,100,,3A147E63,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Male,No
5f11e91637fa270d63423a3b,562bc30a733ea00011162c34,AWAITING REVIEW,2020-07-17 18:08:52.613000,2020-07-17 18:13:49.055000,296.442,27,526,3,100,,3A147E63,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Male,No
5f11e91a6350220e43a05eed,5edfcb096623a72e641809b2,AWAITING REVIEW,2020-07-17 18:08:30.211000,2020-07-17 18:12:29.715000,239.504,44,25,0,100,,3A147E63,United Kingdom,France,Full-Time,White,English,United Kingdom,Male,No
5f11e94ace1c710db2fef73c,5a4cee4553a4560001ba13d1,AWAITING REVIEW,2020-07-17 18:09:21.691000,2020-07-17 18:14:51.450000,329.759,34,371,2,100,,3A147E63,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Male,No
5f11e95541278f0dbafbd4a8,5d9cf0cb65aa2e0013126310,AWAITING REVIEW,2020-07-17 18:09:28.404000,2020-07-17 18:13:39.425000,251.021,25,15,0,100,,3A147E63,United Kingdom,,Part-Time,White,English,United Kingdom,Male,Yes
5f11e957111a710d26e618b4,5f04f7bc3ea8447fa1c0eb3d,AWAITING REVIEW,2020-07-17 18:09:27.447000,2020-07-17 18:13:58.642000,271.195,21,8,0,100,,3A147E63,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United Kingdom,Male,Yes
5f11e96bf7955b0da70adebd,5e764220adefaa1a931b1774,AWAITING REVIEW,2020-07-17 18:09:49.179000,2020-07-17 18:16:10.336000,381.157,22,60,0,100,,3A147E63,United Kingdom,United Kingdom,Other,White,English,United Kingdom,Male,Yes
5f11e971d4e3360d8908e44a,5eb82e4312c92a06cac8dcc1,AWAITING REVIEW,2020-07-17 18:09:55.645000,2020-07-17 18:12:47.149000,171.504,51,46,0,100,,3A147E63,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Male,No
5f11e98157af590e6b34fe8f,5ebef0ede70ab7160edd7ba5,AWAITING REVIEW,2020-07-17 18:10:18.687000,2020-07-17 18:13:54.343000,215.656,21,43,1,100,,3A147E63,United Kingdom,United Kingdom,Unemployed (and job seeking),White,English,United Kingdom,Male,No
5f11e9838f68100d9416507f,5c6ada032f6d5e000174e39c,AWAITING REVIEW,2020-07-17 18:10:14.971000,2020-07-17 18:14:48.966000,273.995,23,58,0,100,,3A147E63,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Male,No
