session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,Ethnicity (Simplified),First Language,Nationality,Sex,Student Status
5f1193854d4d4f0134bcf794,58e6523233f80400013d0600,APPROVED,2020-07-17 12:03:28.314000,2020-07-17 12:09:05.649000,337.335,48,370,4,100,2020-07-17 13:33:10.966000,3A147E63,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United Kingdom,Female,No
5f1194870e81670184cf0521,5c90036fbc1a950016fbfa3c,APPROVED,2020-07-17 12:07:36.971000,2020-07-17 12:12:15.243000,278.272,24,93,1,100,2020-07-17 13:33:14.163000,3A147E63,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Female,No
5f11948cbe3dfb012aa5b0f4,572bac993437df0008444fba,APPROVED,2020-07-17 12:08:30.268000,2020-07-17 12:12:59.539000,269.271,40,571,0,100,2020-07-17 13:33:16.606000,3A147E63,United Kingdom,United Kingdom,Part-Time,White,English,United Kingdom,Female,No
5f1194ec7cee83018d6e0015,5c3e6c9208a31d000166c3dc,APPROVED,2020-07-17 12:15:46.037000,2020-07-17 12:22:42.961000,416.924,56,274,2,100,2020-07-17 13:33:19.490000,3A147E63,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United Kingdom,Female,No
5f1194f83ecfc501e47f3853,5d57ac28f0f3ac001a64da09,APPROVED,2020-07-17 12:09:31.923000,2020-07-17 12:12:29.179000,177.256,35,94,0,100,2020-07-17 13:33:23.005000,3A147E63,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Female,No
5f11951d4862ae01df223742,5d7ffc40c4056c00013c118f,APPROVED,2020-07-17 12:10:08.268000,2020-07-17 12:12:39.472000,151.204,40,89,0,100,2020-07-17 13:33:25.454000,3A147E63,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United Kingdom,Female,No
5f11951e34b879017c9ad3eb,5e6e319669f9313ded1a8ee1,APPROVED,2020-07-17 12:10:06.602000,2020-07-17 12:13:34.938000,208.336,21,82,0,100,2020-07-17 13:33:27.946000,3A147E63,United Kingdom,United Kingdom,Part-Time,White,English,United Kingdom,Female,Yes
5f11955fa5aa81020acbfa57,5eb4547590acf228f8d965ae,APPROVED,2020-07-17 12:11:13.532000,2020-07-17 12:16:53.752000,340.22,40,46,0,100,2020-07-17 13:33:30.495000,3A147E63,United Kingdom,United Kingdom,Other,White,English,United Kingdom,Female,No
5f11956fbbb7d30184e4e281,589f77cc1521230001ebf454,APPROVED,2020-07-17 12:11:35.086000,2020-07-17 12:16:18.003000,282.917,65,290,2,100,2020-07-17 13:33:32.474000,3A147E63,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Female,No
5f1195b3e3411a01f29fe790,5c0e104111d18f0001995175,APPROVED,2020-07-17 12:12:40.839000,2020-07-17 12:18:27.183000,346.344,55,138,1,100,2020-07-17 13:33:35.635000,3A147E63,Canada,United Kingdom,Part-Time,White,English,United Kingdom,Female,No
