session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,Ethnicity (Simplified),First Language,Nationality,Sex,Student Status
5f118f6ea519eb00088352be,5cc310bef457fc0013d42743,APPROVED,2020-07-17 11:45:55.887000,2020-07-17 11:49:17.840000,201.953,31,70,1,100,2020-07-17 13:33:20.793000,3A147E63,United Kingdom,United Kingdom,Unemployed (and job seeking),White,English,United Kingdom,Male,No
5f119039adcb84012586fe24,5ea45b509b1fb641b788d911,APPROVED,2020-07-17 11:49:14.500000,2020-07-17 11:51:50.076000,155.576,39,21,0,100,2020-07-17 13:33:23.342000,3A147E63,United Kingdom,United Kingdom,Unemployed (and job seeking),White,English,United Kingdom,Male,No
5f119045efc95200094c2ba9,5cde79df66ffd6001523e018,APPROVED,2020-07-17 11:49:29.455000,2020-07-17 11:52:15.718000,166.263,63,260,0,100,2020-07-17 13:33:25.351000,3A147E63,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Male,No
5f1190b0d2e2b0017e40408e,5e947757962a222be512d425,APPROVED,2020-07-17 11:51:13.925000,2020-07-17 11:54:18.614000,184.689,24,33,0,100,2020-07-17 13:33:27.326000,3A147E63,United Kingdom,United Kingdom,Part-Time,White,English,United Kingdom,Male,Yes
5f11910f4c6e500135491921,5ea72e6453a3790def66edf6,APPROVED,2020-07-17 11:52:52.200000,2020-07-17 11:57:28.228000,276.028,21,28,0,100,2020-07-17 13:33:29.530000,3A147E63,United Kingdom,United Kingdom,DATA EXPIRED,White,DATA EXPIRED,United Kingdom,Male,DATA EXPIRED
5f1191190e49cf012098a4c4,5eeceadb31f6fe0ca6323d90,APPROVED,2020-07-17 11:53:19.078000,2020-07-17 11:57:02.179000,223.101,31,12,0,100,2020-07-17 13:33:31.020000,3A147E63,United Kingdom,United Kingdom,Unemployed (and job seeking),White,English,United Kingdom,Male,No
5f11918b37fa270173144263,5ec05d93b344d110518dfedf,APPROVED,2020-07-17 11:54:56.232000,2020-07-17 12:01:59.474000,423.242,48,65,0,100,2020-07-17 13:33:33.247000,3A147E63,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Male,No
5f1191b7b36639000ac62b4a,5d38943cd30b0c0015c1e376,APPROVED,2020-07-17 11:55:35.038000,2020-07-17 11:58:59.656000,204.618,20,186,0,100,2020-07-17 13:33:35.690000,3A147E63,United Kingdom,United Kingdom,Part-Time,White,English,United Kingdom,Male,Yes
5f1191ecd521140124084edb,5d50692435e3af0001f05a15,APPROVED,2020-07-17 12:05:02.348000,2020-07-17 12:10:20.415000,318.067,47,157,0,100,2020-07-17 13:33:38.157000,3A147E63,United Kingdom,United Kingdom,Unemployed (and job seeking),White,English,United Kingdom,Male,No
5f11922d7447d0012e26f045,5efcdcd174e5620dcc1d6bda,APPROVED,2020-07-17 11:57:35.672000,2020-07-17 12:01:15.270000,219.598,18,5,0,100,2020-07-17 13:33:40.292000,3A147E63,United Kingdom,United Kingdom,Unemployed (and job seeking),White,English,United Kingdom,Male,Yes
