session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,Ethnicity (Simplified),First Language,Nationality,Sex,Student Status
5f1072c7f77ba2088ef0ff63,5b1c4dc8c9d3cb0001103e22,APPROVED,2020-07-16 15:31:21.467000,2020-07-16 15:43:38.313000,736.846,20,24,0,100,2020-07-16 17:35:25.424000,3A147E63,United Kingdom,United Kingdom,Unemployed (and job seeking),Black,English,United Kingdom,Male,Yes
5f1072f98d085e316575ebc8,5e62d0f8142c3c06a33fcba4,APPROVED,2020-07-16 15:32:13.752000,2020-07-16 15:40:31.451000,497.699,18,26,0,100,2020-07-16 17:35:26.775000,3A147E63,Pakistan,United Kingdom,Other,Asian,Urdu,United Kingdom,Male,Yes
5f10740f3f994031c0eae204,5b1aafa702643d000115b7fb,APPROVED,2020-07-16 15:36:51.715000,2020-07-16 15:43:29.628000,397.913,23,92,1,100,2020-07-16 17:35:28.379000,3A147E63,United Kingdom,United Kingdom,Full-Time,Asian,English,United Kingdom,Male,No
5f1074272ab29131abefeaff,5dfae5b5e78021827a81eb7b,APPROVED,2020-07-16 15:37:11.760000,2020-07-16 15:44:36.514000,444.754,23,6,0,100,2020-07-16 17:35:29.693000,3A147E63,Denmark,United Kingdom,Unemployed (and job seeking),Mixed,English,United Kingdom,Male,No
5f10751af0e6c208f959206f,5aa670b41eda41000136d80a,APPROVED,2020-07-16 15:41:15.970000,2020-07-16 15:44:40.794000,204.824,39,412,3,100,2020-07-16 17:35:30.962000,3A147E63,United Kingdom,United Kingdom,Full-Time,Mixed,English,United Kingdom,Male,No
5f1075987e2e47319c43bbb8,5eada1fc84eaea078708a1c6,APPROVED,2020-07-16 15:43:30.948000,2020-07-16 15:51:17.043000,466.095,19,19,0,100,2020-07-16 17:35:32.129000,3A147E63,United Kingdom,United Kingdom,Unemployed (and job seeking),Black,English,United Kingdom,Male,Yes
5f1075f8226aaf32b8f27c96,5b6b3a58f342d10001edcd34,APPROVED,2020-07-16 15:44:58.512000,2020-07-16 15:50:03.770000,305.258,,311,0,100,2020-07-16 17:35:33.583000,3A147E63,Trinidad and Tobago,United Kingdom,Part-Time,Black,English,United Kingdom,Male,Yes
5f10764f408f6031d81694ad,5e8b16e162b17c0337c026bb,APPROVED,2020-07-16 15:49:37.518000,2020-07-16 16:00:23.066000,645.548,20,66,1,100,2020-07-16 17:35:34.871000,3A147E63,United Kingdom,Poland,Unemployed (and job seeking),Mixed,English,United Kingdom,Male,Yes
5f107688f840aa324323a795,5ecc48145a04af453eb0a5cb,APPROVED,2020-07-16 15:47:20.330000,2020-07-16 15:52:39.375000,319.045,37,31,0,100,2020-07-16 17:35:36.063000,3A147E63,United Kingdom,United Kingdom,DATA EXPIRED,Asian,DATA EXPIRED,United Kingdom,Male,DATA EXPIRED
5f107719226aaf320350f095,5ebd241c72b779039a39af4e,APPROVED,2020-07-16 15:49:47.830000,2020-07-16 15:55:29.764000,341.934,20,19,0,100,2020-07-16 17:35:37.286000,3A147E63,United Kingdom,,Part-Time,Asian,,United Kingdom,Male,
